countryterritoryCode,dateRep,cases,deaths,countriesAndTerritories,popData2018,GDP (current US$),GDP per capita (current US$),Access to electricity (% of population),Current health expenditure per capita (current US$),Current health expenditure (% of GDP),"Hospital beds (per 1,000 people)"
CHL,2020-04-15,392,10,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-14,312,2,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-13,286,7,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-12,426,8,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-11,529,8,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-10,426,9,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-09,430,5,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-08,301,6,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-07,344,3,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-06,310,7,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-05,424,5,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-04,333,4,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-03,373,2,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-02,293,4,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-04-01,289,4,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-31,310,1,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-30,230,1,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-29,299,1,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-28,304,1,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-27,164,1,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-26,220,1,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-25,176,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-24,114,1,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-23,95,1,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-22,103,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-21,92,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-20,104,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-19,37,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-18,45,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-17,81,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-16,14,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-15,18,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-14,10,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-13,10,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-12,6,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-11,4,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-10,3,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-09,5,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-07,1,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-06,1,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-05,2,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHL,2020-03-04,1,0,Chile,18729160.0,298231133532.74896,15923.358737538101,100.0,1381.98620605469,8.983509987592699,2.2
CHN,2020-04-17,352,1290,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-16,50,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-15,49,1,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-14,94,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-13,112,2,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-12,93,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-11,79,3,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-10,55,1,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-09,86,2,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-08,86,2,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-07,56,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-06,67,2,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-05,48,3,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-04,62,4,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-03,70,10,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-02,100,6,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-04-01,54,1,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-31,84,3,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-30,98,2,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-29,113,5,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-28,119,3,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-27,94,5,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-26,102,6,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-25,78,4,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-24,69,7,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-23,138,9,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-22,65,6,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-21,52,6,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-20,99,4,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-19,44,8,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-18,23,16,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-17,43,9,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-16,25,13,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-15,22,9,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-14,19,15,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-13,22,7,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-12,24,11,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-11,29,22,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-10,20,17,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-09,45,23,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-08,46,27,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-07,101,28,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-06,170,30,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-05,117,31,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-04,119,37,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-03,127,32,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-02,205,42,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-03-01,574,35,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-29,428,47,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-28,329,44,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-27,439,29,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-26,410,52,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-25,515,70,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-24,218,150,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-23,647,98,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-22,826,109,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-21,891,118,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-20,394,112,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-19,1750,139,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-18,1890,98,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-17,2052,105,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-16,2007,142,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-15,2538,143,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-14,4156,13,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-13,15141,254,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-12,2028,97,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-11,2490,108,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-10,2974,97,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-09,2607,89,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-08,3418,86,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-07,3160,73,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-06,3727,72,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-05,3872,66,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-04,3237,65,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-03,2812,57,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-02,2590,45,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-02-01,2095,46,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-31,1980,43,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-30,1740,38,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-29,1466,26,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-28,1753,25,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-27,787,25,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-26,665,15,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-25,441,15,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-24,259,9,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-23,97,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-22,140,11,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-21,151,3,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-20,19,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-19,136,1,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-18,17,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-17,4,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-16,0,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-15,0,1,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-14,0,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-13,0,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-12,0,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-11,0,1,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-10,0,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-09,0,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-08,0,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-07,0,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-06,0,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-05,15,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-04,0,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-03,17,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-02,0,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2020-01-01,0,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
CHN,2019-12-31,27,0,China,1392730000.0,13608151864637.9,9770.84708783314,100.0,440.825622558594,5.151193216443059,4.2
COL,2020-04-17,128,13,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-16,126,4,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-15,127,15,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-14,76,3,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-13,67,9,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-12,236,20,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-11,250,11,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-10,169,14,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-09,274,5,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-08,201,4,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-07,94,11,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-06,79,3,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-05,139,7,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
COL,2020-04-04,106,6,Colombia,49648685.0,331047040087.878,6667.7906995498,99.5952377319336,459.197570800781,7.22628086805344,1.5
